Household_ID,State,City,City_Type,Household_Size,Age_of_Household_Head,Education_Level,Employment_Status,Monthly_Income_INR,Rent_EMI_INR,Food_Expense_INR,Utilities_INR,Education_Expense_INR,Healthcare_Expense_INR,Transport_Expense_INR,Shopping_Expense_INR,Entertainment_Expense_INR,Other_Expenses_INR,Loan_Amount_INR,Monthly_Loan_Payment_INR,Savings_INR,Investment_INR,Financial_Goal,Emergency_Fund_Months,Internet_Access,Vehicle_Ownership,Financial_Stress_Level,Financial_Health_Score
HH05989,Odisha,Bhubaneswar,Semi-Urban,4,45,Secondary,Salaried,59100,4870,10490,4560,7030,3950,3930,4720,2010,1810,0,0,7370,1780,Education,18,Yes,Two_Wheeler,Very Low,81
HH05990,Maharashtra,Pune,Urban,4,55,Below Secondary,Salaried,21700,5480,5910,1940,1550,2000,1990,980,800,790,79000,1410,-650,0,Retirement,0,Yes,Car,Medium,40
HH05991,Andhra Pradesh,Visakhapatnam,Semi-Urban,2,51,Graduate,Salaried,33600,9270,5660,2710,2250,1250,2280,2230,600,1490,0,0,3730,1530,Emergency_Fund,18,Yes,Car,Low,75
HH05992,West Bengal,Kolkata,Semi-Urban,3,47,Graduate,Salaried,69800,9860,13000,4740,8110,4130,3170,3330,1750,2840,828000,13570,2670,640,Retirement,9,Yes,Two_Wheeler,Medium,53
HH05993,Odisha,Cuttack,Urban,2,55,Graduate,Self-Employed,25100,2600,3780,1810,2540,2330,1830,1510,840,570,0,0,4100,1070,Business,18,Yes,Two_Wheeler,Very Low,84
HH05994,Uttar Pradesh,Kanpur,Semi-Urban,4,44,Diploma,Salaried,23500,5920,5390,2570,2750,850,1270,1050,690,1160,263000,5220,-2340,0,Home,0,Yes,Two_Wheeler_and_Car,High,27
HH05995,Kerala,Thiruvananthapuram,Semi-Urban,4,35,Graduate,Self-Employed,56900,7320,9850,4090,6930,1700,5030,4640,2480,2250,0,0,9300,3550,Education,18,Yes,Car,Very Low,80
HH05996,Tamil Nadu,Coimbatore,Urban,5,41,Postgraduate,Daily Wage,51900,6080,7750,4190,5060,1910,4530,4420,1800,1820,0,0,8590,3350,Emergency_Fund,18,Yes,Car,Very Low,83
HH05997,Kerala,Kozhikode,Semi-Urban,2,43,Graduate,Government,50500,10600,8740,3560,1720,3520,3720,4510,600,2020,230000,4420,3970,920,Vehicle,9.9,Yes,Two_Wheeler,Low,66
HH05998,Rajasthan,Udaipur,Urban,3,39,Postgraduate,Salaried,93300,14190,16040,5690,12790,3880,8120,6070,3300,4540,994000,25710,-5000,0,Home,0,No,Two_Wheeler,High,26
HH05999,Uttar Pradesh,Lucknow,Urban,3,49,Graduate,Salaried,43800,7800,7330,3100,5450,2960,2480,1580,1140,940,0,0,5490,2640,Vehicle,9.2,Yes,Two_Wheeler,Low,79
HH06000,Rajasthan,Jodhpur,Rural,2,52,Secondary,Daily Wage,41300,13910,4940,2190,550,2040,3460,1820,1510,730,0,0,6650,1140,Retirement,18,No,Car,Very Low,82
HH06001,Maharashtra,Pune,Urban,5,28,Graduate,Salaried,102600,34140,21830,6250,9930,7380,9210,5500,1110,4440,712000,15510,-6750,0,Retirement,0,Yes,Two_Wheeler,High,33
HH06002,Andhra Pradesh,Guntur,Urban,2,43,Postgraduate,Salaried,51200,14340,9080,2470,100,2390,4980,3770,1910,1390,190000,2300,6800,3320,Retirement,18,Yes,Car,Low,73
HH06003,Delhi,New Delhi,Urban,3,25,Secondary,Salaried,46500,7960,6770,3490,1900,2980,2570,1780,850,840,220000,4560,6790,3310,Home,18,Yes,Two_Wheeler,Low,77
HH06004,Telangana,Nizamabad,Rural,3,43,Below Secondary,Self-Employed,12000,3760,4120,1250,1400,760,770,660,200,310,0,0,-1010,0,Emergency_Fund,0,Yes,None,Medium,41
HH06005,Andhra Pradesh,Visakhapatnam,Urban,3,43,Secondary,Self-Employed,85200,17770,16190,4850,4890,2260,6770,4180,1250,3240,319000,6170,11650,3270,Retirement,6,,None,Low,68
HH06006,Maharashtra,Nagpur,Urban,6,60,Below Secondary,Retired,14700,1000,2670,2120,1400,1530,1250,1280,640,280,0,0,1510,630,Business,8.2,Yes,Car,Low,72
HH06007,West Bengal,Siliguri,Semi-Urban,8,57,Secondary,Government,35200,7050,6670,3410,3550,1580,1790,2420,900,790,169000,4210,1300,580,Emergency_Fund,2.8,Yes,Two_Wheeler,Medium,48
HH06008,Rajasthan,Jaipur,Semi-Urban,4,52,Graduate,Unemployed,15000,2200,3380,1920,1620,1290,1470,720,430,520,0,0,1040,300,Retirement,16.1,Yes,Car,Low,69
HH06009,Gujarat,Ahmedabad,Urban,3,35,Graduate,Unemployed,10900,3000,2500,1840,1000,820,700,500,280,400,0,0,-90,0,Home,0,Yes,Two_Wheeler_and_Car,Medium,45
HH06010,Rajasthan,Jaipur,Rural,4,35,Secondary,Salaried,23700,3980,8260,2970,2830,980,2150,2070,440,1060,219000,3110,-1970,0,None,0,Yes,Two_Wheeler,High,33
HH06011,Gujarat,Vadodara,Urban,4,34,Graduate,Salaried,79200,5340,12550,5280,6250,3160,5500,5440,3090,1820,0,0,24520,7960,Retirement,18,Yes,Two_Wheeler,Very Low,97
HH06012,West Bengal,Siliguri,Semi-Urban,4,58,Postgraduate,Daily Wage,27600,6060,7260,2430,1350,1960,1980,1840,1040,1180,0,0,1220,350,Home,9.6,Yes,Two_Wheeler,Low,67
HH06013,Andhra Pradesh,Vijayawada,Semi-Urban,1,36,Graduate,Unemployed,26300,1740,3120,790,160,690,2210,980,440,970,0,0,11940,2550,Retirement,18,Yes,Car,Very Low,100
HH06014,Kerala,Thiruvananthapuram,Urban,2,41,Postgraduate,Government,117900,26100,17810,6250,2710,5140,6640,5330,3280,5070,0,0,22840,5570,Emergency_Fund,14.6,Yes,Car,Very Low,88
HH06015,Telangana,Hyderabad,Rural,2,36,Graduate,Salaried,30700,7540,3470,2860,1040,1520,2270,1070,510,870,0,0,6370,2860,Emergency_Fund,14.2,Yes,Two_Wheeler,Very Low,87
HH06016,Andhra Pradesh,Visakhapatnam,Urban,3,33,Below Secondary,Salaried,33300,5850,5710,2670,1460,990,2010,1430,620,940,200000,3620,3790,1520,Emergency_Fund,18,Yes,Car,Low,72
HH06017,Telangana,Hyderabad,Urban,4,47,Secondary,Unemployed,13000,3000,2500,2280,1320,500,720,500,250,650,153000,2070,-430,0,Home,0,Yes,Two_Wheeler,High,34
HH06018,Rajasthan,Jaipur,Urban,6,45,Graduate,Salaried,54600,16070,10680,3560,3990,2350,3870,4890,1190,2520,0,0,4630,1220,Education,13.7,Yes,Two_Wheeler,Low,70
HH06019,Gujarat,Vadodara,Urban,3,25,Postgraduate,Retired,100600,9160,14810,6250,10430,4720,5050,3310,4050,3730,0,0,29210,4770,Emergency_Fund,18,Yes,Two_Wheeler,Very Low,96
HH06020,Uttar Pradesh,Varanasi,Rural,5,32,Secondary,Salaried,38800,13270,4380,2520,3240,2730,2750,2060,1050,650,239000,5650,260,110,Home,1.4,Yes,Two_Wheeler,High,39
HH06021,Odisha,Bhubaneswar,Urban,3,46,Graduate,Unemployed,10000,1190,2500,700,1330,710,830,550,200,200,78000,2110,-250,0,Home,0,Yes,Two_Wheeler,High,31
HH06022,Uttar Pradesh,Kanpur,Rural,1,43,Graduate,Salaried,33700,4600,6740,1660,2590,2360,1700,2160,1410,1630,149000,1850,3870,1850,Retirement,18,Yes,Two_Wheeler,Low,74
HH06023,Telangana,Hyderabad,Urban,5,40,Postgraduate,Unemployed,19300,2570,4030,3220,1340,1160,1720,670,460,510,165000,3750,-70,0,Vehicle,0,No,Car,High,33
HH06024,Uttar Pradesh,Kanpur,Rural,3,49,Postgraduate,Self-Employed,69300,8620,11240,4160,5310,5380,5430,3660,920,2510,0,0,18360,5680,Business,18,Yes,Car,Very Low,91
HH06025,Rajasthan,Jodhpur,Semi-Urban,6,31,Secondary,Daily Wage,55900,3000,15200,5200,2670,2710,2610,3510,1640,1100,222000,5490,7480,3630,Retirement,9.2,Yes,None,Low,72
HH06026,Uttar Pradesh,Varanasi,Urban,7,39,Secondary,Salaried,74200,14970,12390,5700,9370,4760,6570,3500,2200,1990,0,0,8700,2970,Business,13.7,Yes,Two_Wheeler,Low,75
HH06027,Telangana,Nizamabad,Urban,2,49,Secondary,Salaried,48400,9150,7870,3780,780,3060,2370,4230,1180,2220,251000,3070,5110,1050,Home,11.3,Yes,Two_Wheeler_and_Car,Low,74
HH06028,Andhra Pradesh,Vijayawada,Semi-Urban,3,38,Secondary,Salaried,27800,6630,3290,2620,1670,810,2690,1770,700,570,0,0,3340,600,Home,18,Yes,Two_Wheeler,Very Low,80
HH06029,Uttar Pradesh,Lucknow,Urban,3,47,Postgraduate,Government,163300,24970,27160,10390,8610,10990,9520,7410,5660,3420,0,0,35790,18720,Home,6.9,Yes,Two_Wheeler,Very Low,85
HH06030,Telangana,Hyderabad,Urban,6,34,Graduate,Salaried,57400,6880,10410,4420,3030,3070,3010,3020,1730,2550,651000,13850,3250,1030,Vehicle,12,Yes,Two_Wheeler,Medium,54
HH06031,Tamil Nadu,Chennai,Semi-Urban,2,37,Postgraduate,Government,34300,2360,4260,2520,2890,2250,2030,3090,950,610,0,0,7830,1990,None,18,Yes,Two_Wheeler,Very Low,93
HH06032,Maharashtra,Pune,Rural,5,28,Diploma,Salaried,47900,8900,9500,3940,2760,2840,3510,3670,940,2310,0,0,7380,1390,Vehicle,18,Yes,Car,Low,79
HH06033,Telangana,Warangal,Semi-Urban,3,25,Diploma,Government,28700,3560,4470,3600,3680,1700,2490,1280,1270,1140,0,0,2770,1020,Education,17.2,Yes,Two_Wheeler,Low,75
HH06034,Andhra Pradesh,Madanapalle,Rural,4,40,Secondary,Salaried,48600,16450,7540,4120,6480,3680,4520,3610,1490,2120,359000,6740,-3770,0,Home,0,Yes,Car,High,33
HH06035,Odisha,Bhubaneswar,Urban,3,48,Graduate,Retired,35900,5340,3930,2650,2080,1960,2580,2160,1560,920,211000,5150,3420,1000,None,18,Yes,Car,Low,68
HH06036,Uttar Pradesh,Noida,Semi-Urban,5,43,Graduate,Salaried,47000,4740,10060,4850,2900,1790,3950,2000,1270,1250,397000,8080,3830,1340,Emergency_Fund,3.2,Yes,Car,Medium,51
HH06037,Uttar Pradesh,Kanpur,Urban,5,54,Graduate,Retired,11600,4010,2500,2950,820,700,1060,500,200,450,73000,1760,-2010,0,Emergency_Fund,0,Yes,Two_Wheeler_and_Car,High,27
HH06038,Karnataka,Mangaluru,Semi-Urban,1,40,Graduate,Self-Employed,97900,20940,12040,5310,1250,4400,6580,5550,1460,2380,646000,10810,20750,4450,Home,13.6,Yes,None,Low,79
HH06039,Karnataka,Mysuru,Semi-Urban,3,25,Graduate,Salaried,30900,10390,2570,2590,2730,1340,2340,2560,1010,1050,0,0,3320,1640,Education,18,No,Car,Low,73
HH06040,Maharashtra,Mumbai,Urban,4,47,Below Secondary,Retired,19200,4100,3810,1870,1500,1410,1190,680,360,380,76000,1420,1210,650,Vehicle,10.5,Yes,Two_Wheeler,Low,66
HH06041,Maharashtra,Pune,Rural,4,34,Secondary,Salaried,38800,3650,6420,2350,2590,1220,3740,1610,760,1750,0,0,11800,5940,Emergency_Fund,18,Yes,Two_Wheeler,Very Low,96
HH06042,Andhra Pradesh,Visakhapatnam,Urban,6,45,Graduate,Self-Employed,66200,15080,13610,5230,8290,1930,3640,3380,1830,2600,0,0,8720,3480,Education,18,Yes,Two_Wheeler,Low,75
HH06043,Gujarat,Surat,Semi-Urban,4,25,Graduate,Self-Employed,175700,13420,35060,9140,15590,5940,12050,8960,4080,4060,0,0,,15750,Home,18,Yes,Two_Wheeler,Very Low,94
HH06044,Odisha,Cuttack,Urban,7,42,Secondary,Daily Wage,12500,3160,3870,2480,650,600,990,1080,330,390,0,0,-640,0,Retirement,0,Yes,Two_Wheeler,Medium,42
HH06045,Delhi,New Delhi,Urban,3,50,Below Secondary,Salaried,34400,10320,5640,2620,4000,1570,2220,1360,570,1610,0,0,2690,620,Business,8,Yes,Two_Wheeler,Low,68
HH06046,Tamil Nadu,Chennai,Urban,6,49,Postgraduate,Salaried,110400,11170,19760,7540,7930,7490,5260,5140,2250,4540,0,0,27860,6490,Emergency_Fund,18,Yes,Two_Wheeler,Very Low,92
HH06047,Tamil Nadu,Chennai,Rural,6,42,Graduate,Retired,24400,3860,7350,2740,2940,1880,1830,1990,510,1010,0,0,140,40,Retirement,1.1,Yes,Two_Wheeler,Medium,48
HH06048,Andhra Pradesh,Guntur,Urban,5,44,Diploma,Salaried,57900,3250,11100,4220,6580,1670,4660,4240,1340,1870,236000,5950,6660,2390,Emergency_Fund,18,Yes,None,Low,72
HH06049,Karnataka,Bengaluru,Semi-Urban,7,40,Graduate,Self-Employed,201800,52300,46840,11990,10510,7660,14400,8940,3750,9130,0,0,22090,10930,Home,4.5,Yes,Two_Wheeler,Low,67
HH06050,Maharashtra,Nagpur,Urban,4,41,Secondary,Retired,34400,10910,4890,2190,2500,2010,1730,1180,820,620,0,0,5780,1530,Retirement,18,Yes,Two_Wheeler,Very Low,80
HH06051,Maharashtra,Nagpur,Rural,5,50,Secondary,Salaried,69400,17450,11240,5040,7150,4330,3380,3320,2090,1430,291000,7460,5270,2220,Business,12,Yes,Car,Medium,63
HH06052,Delhi,New Delhi,Semi-Urban,1,37,Diploma,Salaried,65000,9240,11370,3800,830,1920,5500,3040,1310,1550,539000,8700,10030,1540,Retirement,9.7,Yes,Two_Wheeler,Low,74
HH06053,Rajasthan,Udaipur,Urban,3,38,Secondary,Salaried,72500,10370,12400,5170,6030,5550,4260,4260,2220,1890,865000,19570,470,240,Home,0.4,Yes,Car,High,30
HH06054,Karnataka,Mysuru,Urban,4,30,Postgraduate,Unemployed,21900,1990,5760,1970,2110,810,1180,1940,360,350,0,0,3860,1900,Emergency_Fund,18,Yes,None,Very Low,82
HH06055,Andhra Pradesh,Vijayawada,Semi-Urban,6,50,Below Secondary,Unemployed,10000,3000,2500,1510,490,650,890,610,390,340,0,0,-210,0,Vehicle,0,Yes,Two_Wheeler,Medium,44
HH06056,Andhra Pradesh,Vijayawada,Urban,7,41,Graduate,Retired,73100,5450,13780,5610,2950,2280,5300,5840,920,2950,530000,6500,16530,6920,Retirement,12.3,Yes,Car,Very Low,82
HH06057,Telangana,Nizamabad,Urban,4,33,Postgraduate,Salaried,98900,18070,16060,5340,6270,6880,7350,3930,2390,4140,0,0,13060,3760,Business,8.5,No,Two_Wheeler_and_Car,Very Low,80
HH06058,Kerala,Kozhikode,Urban,6,51,Below Secondary,Self-Employed,57400,9810,7420,4750,5160,2930,3040,3280,1470,2070,0,0,13600,5320,Emergency_Fund,11.3,Yes,None,Very Low,89
HH06059,Rajasthan,Jaipur,Urban,5,43,Graduate,Retired,40300,5190,6870,3750,3850,2820,3680,1610,1680,640,0,0,5640,1720,None,5.7,Yes,Car,Low,74
HH06060,Uttar Pradesh,Lucknow,Rural,5,37,Diploma,Retired,19400,3300,2500,2980,880,610,1570,1200,780,290,0,0,3380,1510,Business,12.9,No,Two_Wheeler,Very Low,84
HH06061,Kerala,Thiruvananthapuram,Rural,2,52,Secondary,Salaried,66800,7790,10400,4310,150,5500,5360,4490,1200,2160,527000,14740,8470,3080,Education,18,Yes,Two_Wheeler,Medium,62
HH06062,Tamil Nadu,Coimbatore,Semi-Urban,4,40,Secondary,Salaried,48900,9130,8560,3130,2600,3360,2820,1570,670,1030,0,0,10870,3030,Vehicle,18,Yes,Two_Wheeler,Very Low,89
HH06063,Telangana,Nizamabad,Urban,4,29,Graduate,Salaried,27500,6170,3550,2170,3500,2030,1550,2230,1110,670,250000,4560,-20,0,Retirement,0,Yes,Two_Wheeler,High,35
HH06064,Tamil Nadu,Chennai,Rural,5,52,Graduate,Daily Wage,25300,1800,5570,2550,3410,1240,2290,1530,1060,1130,0,0,2230,1060,Emergency_Fund,13.1,Yes,Car,Low,75
HH06065,Tamil Nadu,Coimbatore,Semi-Urban,4,36,Below Secondary,Salaried,,9920,5470,2260,2600,840,1460,2280,1280,1160,182000,3620,-790,0,Business,0,Yes,Two_Wheeler_and_Car,High,36
HH06066,Uttar Pradesh,Lucknow,Rural,6,70,Diploma,Salaried,11400,1290,4300,1540,1380,2520,840,530,270,360,0,0,-1280,0,Vehicle,0,Yes,Car,High,39
HH06067,Maharashtra,Pune,Urban,7,39,Graduate,Daily Wage,26100,4880,8360,2880,2470,1000,2040,880,890,1290,0,0,840,260,Emergency_Fund,1.7,Yes,None,Medium,52
HH06068,Karnataka,Mangaluru,Urban,4,25,Graduate,Salaried,230300,70000,41190,14150,11260,7860,20000,8600,9190,9270,0,0,32740,11320,Business,18,Yes,Two_Wheeler,Low,76
HH06069,Karnataka,Bengaluru,Semi-Urban,5,59,Postgraduate,Salaried,20000,2510,4450,2540,1120,2460,1130,810,830,370,0,0,3150,1250,Vehicle,18,Yes,None,Low,78
HH06070,Telangana,Hyderabad,Rural,4,43,Graduate,Government,28900,5570,6020,3020,2580,1730,1310,2330,540,1320,278000,3370,830,180,Education,3.4,No,Two_Wheeler_and_Car,Medium,47
HH06071,Uttar Pradesh,Noida,Urban,5,46,Secondary,Retired,10400,3000,4870,1430,770,520,700,500,300,320,0,0,-1100,0,Home,0,Yes,Two_Wheeler,Medium,40
HH06072,Andhra Pradesh,Madanapalle,Urban,4,47,Below Secondary,Self-Employed,20800,6760,2500,2830,2360,1610,1290,1200,810,520,0,0,500,190,Retirement,1.7,Yes,Car,Medium,51
HH06073,Andhra Pradesh,Guntur,Semi-Urban,7,31,Graduate,Unemployed,10000,3000,2500,2470,690,500,700,550,200,340,0,0,-630,0,Home,0,Yes,Two_Wheeler,Medium,42
HH06074,Telangana,Nizamabad,Rural,6,25,Graduate,Retired,17100,5910,2500,2640,810,1150,1410,1470,730,310,0,0,110,40,Education,1.1,Yes,Car,Medium,48
HH06075,Rajasthan,Jaipur,Semi-Urban,5,61,Graduate,Salaried,124000,36680,22620,8040,14840,8070,12050,6480,4820,6120,0,0,2430,1240,Vehicle,4.5,Yes,Two_Wheeler,Medium,55
HH06076,Delhi,New Delhi,Rural,3,29,Graduate,Salaried,71300,6380,11260,3430,6860,2130,6650,2580,1650,1230,0,0,22980,11090,Business,18,Yes,None,Very Low,99
HH06077,Kerala,Kozhikode,Semi-Urban,4,58,Secondary,Salaried,36900,10520,5250,3720,3540,3510,3250,2850,740,580,0,0,2350,1290,Emergency_Fund,4,Yes,None,Medium,59
HH06078,Tamil Nadu,Chennai,Rural,6,48,Postgraduate,Self-Employed,126300,21470,26140,8600,9740,4510,11930,5180,2770,5010,0,0,19750,9910,Education,6,Yes,None,Low,75
HH06079,Andhra Pradesh,Vijayawada,Urban,7,45,Graduate,Government,57500,15020,13060,4400,5010,2150,3580,2610,1550,900,537000,11580,-1500,0,Emergency_Fund,0,Yes,Two_Wheeler,High,32
HH06080,Rajasthan,Udaipur,Urban,8,39,Graduate,Government,45700,12330,10320,5550,2340,2210,2160,3190,1480,1470,519000,9140,-3140,0,Home,0,Yes,Two_Wheeler,High,30
HH06081,Telangana,Hyderabad,Semi-Urban,5,64,Diploma,Self-Employed,41500,3120,8370,3540,4620,3560,3210,1540,1670,860,0,0,5420,1710,Business,12.1,Yes,Two_Wheeler,Very Low,81
HH06082,Andhra Pradesh,Madanapalle,Semi-Urban,5,37,Graduate,Salaried,25400,6200,7490,2460,1330,1160,1610,1000,1070,640,95000,1750,430,190,Retirement,1.7,Yes,Car,Medium,46
HH06083,Kerala,Kozhikode,Urban,2,38,Postgraduate,Salaried,30600,2680,5250,1690,2270,1240,1650,2390,1310,910,316000,7930,1820,640,Emergency_Fund,2.9,Yes,Car,Medium,43
HH06084,Andhra Pradesh,Tirupati,Urban,5,50,Secondary,Self-Employed,74900,10400,12230,5050,6280,4780,6660,3920,3290,3290,0,0,12530,3940,Emergency_Fund,18,Yes,Two_Wheeler,Very Low,82
HH06085,Andhra Pradesh,Tirupati,Semi-Urban,3,37,Graduate,Salaried,63800,8270,9400,3450,2800,2960,5940,2110,2760,1720,466000,10180,7160,2240,Home,14.3,Yes,Two_Wheeler,Low,68
HH06086,Rajasthan,Jodhpur,Semi-Urban,6,34,Graduate,Salaried,29300,6840,4610,2890,3850,840,2910,2550,390,730,0,0,1710,670,Emergency_Fund,3.7,Yes,Two_Wheeler,Medium,60
HH06087,Maharashtra,Nagpur,Urban,1,43,Postgraduate,Retired,62000,19290,10930,3600,600,4050,4100,5250,1810,2820,351000,5190,2370,430,Home,1.9,No,None,Medium,49
HH06088,Karnataka,Mysuru,Rural,7,50,Graduate,Self-Employed,63100,8170,12750,5500,3130,4690,2950,4460,2640,2740,0,0,9420,4790,Home,18,Yes,Two_Wheeler,Very Low,81
HH06089,Tamil Nadu,Madurai,Urban,4,60,Secondary,Self-Employed,40800,7780,5720,2330,1850,2600,3070,2630,1220,1810,0,0,8390,4280,None,16.1,Yes,Two_Wheeler_and_Car,Very Low,86
HH06090,Gujarat,Ahmedabad,Urban,2,62,Graduate,Salaried,41900,4600,4740,2400,820,2890,3650,1400,690,1090,301000,7580,7560,3620,Home,14.9,Yes,None,Low,74
HH06091,Andhra Pradesh,Vijayawada,Urban,4,27,Graduate,Retired,63400,20410,10420,3870,5090,2290,4400,3150,1090,2290,616000,14920,-2700,0,Emergency_Fund,0,Yes,Two_Wheeler,High,29
HH06092,Andhra Pradesh,Visakhapatnam,Urban,5,53,Below Secondary,Retired,33600,5350,5460,3550,3200,2750,1790,1400,930,1310,391000,5670,1190,500,Education,5.8,Yes,Two_Wheeler,Medium,49
HH06093,Kerala,Kochi,Urban,5,35,Graduate,Salaried,152700,36660,27870,9980,16580,4250,12580,5440,3390,7540,0,0,16300,4260,Retirement,11.5,Yes,Two_Wheeler,Low,76
HH06094,Kerala,Kochi,Semi-Urban,5,35,Graduate,Salaried,67100,10250,14060,3980,9230,2550,4850,4800,780,2740,782000,14070,-180,0,Retirement,0,Yes,Two_Wheeler,High,32
HH06095,Odisha,Cuttack,Semi-Urban,4,39,Secondary,Daily Wage,10100,1060,2500,1420,970,580,800,900,250,360,52000,1000,180,80,Vehicle,1.9,Yes,Two_Wheeler,Medium,44
HH06096,Tamil Nadu,Madurai,Urban,2,38,Secondary,Self-Employed,26100,1350,3900,2630,190,1350,2160,1240,670,500,0,0,7680,1800,Education,18,Yes,Car,Very Low,100
HH06097,Andhra Pradesh,Tirupati,Rural,6,34,Graduate,Retired,27200,4930,6620,3360,3680,1750,1650,1330,930,810,145000,1810,210,30,Home,0.3,Yes,Two_Wheeler,Medium,43
HH06098,Delhi,New Delhi,Rural,8,25,Below Secondary,Self-Employed,45600,4050,11540,4330,3520,1340,2880,2960,1920,1540,0,0,6110,1040,None,18,No,Two_Wheeler,Very Low,81
HH06099,Kerala,Thiruvananthapuram,Urban,5,57,Secondary,Retired,38800,12730,6450,3600,5210,2210,3060,1520,560,1760,0,0,910,350,Home,1.4,Yes,Two_Wheeler,Medium,51
HH06100,Telangana,Hyderabad,Urban,1,52,Graduate,Government,53700,16040,9430,3600,1280,1960,3910,3970,1950,1500,0,0,7630,1820,Home,6.6,Yes,None,Low,72
HH06101,Delhi,New Delhi,Urban,5,43,Secondary,Salaried,22700,2200,4280,3380,2590,730,1950,1470,950,460,69000,1800,2350,360,Emergency_Fund,15.7,Yes,Two_Wheeler,Low,67
HH06102,Telangana,Hyderabad,Semi-Urban,3,35,Secondary,Daily Wage,47700,4610,7030,3160,5310,3190,2550,4210,830,1090,0,0,10990,3640,Retirement,18,Yes,Two_Wheeler,Very Low,90
HH06103,Rajasthan,Udaipur,Urban,7,55,Postgraduate,Salaried,149700,42030,33400,10660,18670,12100,14090,10680,3620,5660,1233000,26020,-15000,0,Home,0,Yes,Two_Wheeler,High,30
HH06104,Rajasthan,Jaipur,Semi-Urban,2,43,Graduate,Salaried,27700,2450,4850,1750,870,730,1350,1650,620,560,129000,2100,5290,2470,Education,18,Yes,Car,Very Low,86
HH06105,Maharashtra,Nagpur,Semi-Urban,2,38,Secondary,Salaried,57500,5920,9300,3360,1090,2480,4300,1790,1270,2280,0,0,14190,2220,Home,18,Yes,None,Very Low,97
HH06106,Odisha,Bhubaneswar,Semi-Urban,3,29,Secondary,Salaried,47200,12990,7290,3250,1900,3380,4390,3400,1900,740,0,0,5530,1360,Retirement,18,Yes,Car,Low,75
HH06107,Odisha,Bhubaneswar,Urban,5,48,Below Secondary,Government,62700,20760,11910,4780,7910,3210,5170,3810,800,2500,0,0,1020,270,Business,2.6,Yes,Two_Wheeler,Medium,51
HH06108,Telangana,Hyderabad,Urban,5,41,Graduate,Salaried,137200,18980,24970,9170,8940,4690,7460,4490,2620,3220,1174000,18460,18850,5880,Retirement,18,Yes,None,Low,73
HH06109,Tamil Nadu,Chennai,Urban,5,46,Diploma,Salaried,114900,6430,21510,7520,14540,3020,7100,5290,2870,5470,1230000,26830,10440,4740,Retirement,8.9,Yes,Two_Wheeler,Medium,56
HH06110,Kerala,Kochi,Semi-Urban,3,45,Secondary,Self-Employed,57100,16360,8850,3640,5160,2080,4240,3130,2460,2070,490000,11130,-1570,0,Retirement,0,Yes,Two_Wheeler,High,32
HH06111,Andhra Pradesh,Guntur,Semi-Urban,6,49,Postgraduate,Salaried,55300,16110,11540,4110,5910,2460,3630,4010,810,2520,331000,4900,-430,0,Emergency_Fund,0,Yes,None,High,39
HH06112,Tamil Nadu,Coimbatore,Semi-Urban,4,45,,Salaried,47100,12550,10690,3890,3010,1190,2470,3530,960,2070,0,0,3190,490,Emergency_Fund,9.1,Yes,Two_Wheeler_and_Car,Low,70
HH06113,Karnataka,Mangaluru,Semi-Urban,2,41,Graduate,Government,53400,8170,7960,3460,570,2700,4560,4420,1800,1750,433000,7350,7140,3460,Home,18,Yes,Two_Wheeler,Low,69
HH06114,Odisha,Cuttack,Urban,5,49,Graduate,Self-Employed,263400,15910,50000,15000,30000,19370,20000,8090,9170,9620,0,0,43310,13070,Retirement,18,Yes,Two_Wheeler,Very Low,86
HH06115,Maharashtra,Nagpur,Urban,4,52,Postgraduate,Unemployed,24600,8240,4580,2550,2650,970,1890,1580,970,1190,253000,3760,-2280,0,Emergency_Fund,0,Yes,Two_Wheeler,High,31
HH06116,Gujarat,Vadodara,Urban,4,57,Diploma,Government,91900,31140,18080,6750,9770,3840,7280,7290,1830,1680,0,0,2410,890,Emergency_Fund,1.4,Yes,Two_Wheeler,Medium,51
HH06117,Tamil Nadu,Chennai,Urban,4,33,Secondary,Self-Employed,66600,10200,14410,5220,7010,2200,5930,5370,2140,2430,708000,19220,-6170,0,Home,0,Yes,Car,High,23
HH06118,Telangana,Hyderabad,Urban,5,54,Below Secondary,Salaried,25700,1380,4110,3040,1130,2420,1190,1810,660,780,0,0,4640,1370,Home,18,Yes,Two_Wheeler,Very Low,89
HH06119,Uttar Pradesh,Varanasi,Urban,1,29,Below Secondary,Salaried,52100,6570,4840,3040,2530,3830,3030,4590,2280,2090,0,0,13190,2130,Emergency_Fund,18,No,None,Very Low,93
HH06120,Andhra Pradesh,Vijayawada,Semi-Urban,4,53,Postgraduate,Self-Employed,48500,12910,6760,3030,6240,1850,4030,4030,1810,1170,0,0,3860,1690,Retirement,5.2,No,Car,Medium,64
HH06121,Andhra Pradesh,Guntur,Urban,4,38,Graduate,Self-Employed,45100,15220,9510,3240,4530,2260,2420,2230,910,1200,186000,4360,-380,0,Emergency_Fund,0,Yes,Car,High,39
HH06122,Tamil Nadu,Coimbatore,Urban,5,51,Below Secondary,Salaried,55100,17800,10950,4230,6430,3390,3880,4080,1750,2740,0,0,-70,0,Retirement,0,Yes,None,Medium,45
