Household_ID,State,City,City_Type,Household_Size,Age_of_Household_Head,Education_Level,Employment_Status,Monthly_Income_INR,Rent_EMI_INR,Food_Expense_INR,Utilities_INR,Education_Expense_INR,Healthcare_Expense_INR,Transport_Expense_INR,Shopping_Expense_INR,Entertainment_Expense_INR,Other_Expenses_INR,Loan_Amount_INR,Monthly_Loan_Payment_INR,Savings_INR,Investment_INR,Financial_Goal,Emergency_Fund_Months,Internet_Access,Vehicle_Ownership,Financial_Stress_Level,Financial_Health_Score,Total_Expenses_INR,Savings_Rate,Loan_Burden_Ratio,Expense_Ratio,Income_Per_Person,Expense_Per_Person,Overspending_Flag,Low_Savings_Flag,High_Loan_Burden_Flag,High_Stress_Flag,Financial_Vulnerability_Score,Financial_Vulnerability_Category
HH04270,Gujarat,Surat,Semi-Urban,2,38,Postgraduate,Self-Employed,111300.0,14940,18230.0,7730,1790,6330.0,8900,6940,1320,2790,396000,8140,18830.0,9800,Retirement,18.0,Yes,Two_Wheeler,Very Low,81,68970.0,16.91823899371069,7.313566936208446,61.967654986522916,55650.0,34485.0,0,0,0,0,0,Low Risk
HH04271,Odisha,Cuttack,Semi-Urban,5,33,Secondary,Salaried,49400.0,7830,10610.0,4740,2680,3820.0,4850,3330,1100,1790,459000,5760,2160.0,790,Emergency_Fund,6.4,Yes,Unknown,Medium,53,40750.0,4.37246963562753,11.65991902834008,82.48987854251013,9880.0,8150.0,0,1,0,0,1,Moderate Risk
HH04272,Maharashtra,Pune,Semi-Urban,6,52,Diploma,Retired,68000.0,15180,13140.0,4900,7820,2710.0,3740,3830,1140,2750,0,0,6800.0,2280,Education,5.3,Yes,Car,Low,68,55210.0,10.0,0.0,81.19117647058823,11333.333333333334,9201.666666666666,0,0,0,0,0,Low Risk
HH04273,Rajasthan,Udaipur,Urban,4,43,Graduate,Retired,35400.0,10470,6500.0,2770,4000,1540.0,3010,2780,1530,1650,320000,6240,-2590.0,0,Home,0.0,Yes,Unknown,High,31,34250.0,-7.316384180790961,17.627118644067796,96.75141242937853,8850.0,8562.5,0,1,0,1,2,High Risk
HH04274,Uttar Pradesh,Kanpur,Urban,4,54,Secondary,Self-Employed,32700.0,2050,7570.0,2770,3690,1570.0,1620,2260,1430,650,226000,5680,2100.0,940,Education,13.9,Yes,Car,Medium,59,23610.0,6.422018348623854,17.370030581039757,72.20183486238531,8175.0,5902.5,0,1,0,0,1,Moderate Risk
HH04275,Telangana,Nizamabad,Semi-Urban,5,50,Secondary,Self-Employed,41200.0,8530,10120.0,3080,2550,1820.0,3160,2920,1000,1900,482000,8570,-1200.0,0,Home,0.0,No,Car,High,31,35080.0,-2.912621359223301,20.800970873786408,85.14563106796118,8240.0,7016.0,0,1,1,1,3,Very High Risk
HH04276,Andhra Pradesh,Vijayawada,Urban,6,49,Below Secondary,Salaried,79900.0,18780,15370.0,5590,8020,3690.0,6980,5970,3550,3240,0,0,7220.0,1830,Education,10.7,Yes,Two_Wheeler,Low,71,71190.0,9.036295369211514,0.0,89.09887359198999,13316.666666666666,11865.0,0,1,0,0,1,Moderate Risk
HH04277,Tamil Nadu,Coimbatore,Urban,2,33,Graduate,Salaried,97700.0,11360,13800.0,5800,150,2570.0,5030,7180,1210,3400,725000,17260,24350.0,9390,Retirement,18.0,Yes,Two_Wheeler,Low,79,50500.0,24.923234390992835,17.666325486182192,51.68884339815762,48850.0,25250.0,0,0,0,0,0,Low Risk
HH04278,Rajasthan,Udaipur,Urban,3,49,Secondary,Unemployed,28800.0,5010,4540.0,1610,1660,1180.0,1970,1100,1060,1370,0,0,5440.0,1760,Business,18.0,No,Unknown,Very Low,87,19500.0,18.88888888888889,0.0,67.70833333333334,9600.0,6500.0,0,0,0,0,0,Low Risk
HH04279,Karnataka,Mysuru,Rural,5,56,Below Secondary,Self-Employed,31200.0,6530,4310.0,4130,4250,2840.0,1730,2800,430,990,212000,4510,-720.0,0,Emergency_Fund,0.0,Yes,Unknown,High,35,28010.0,-2.307692307692308,14.455128205128206,89.77564102564102,6240.0,5602.0,0,1,0,1,2,High Risk
HH04280,West Bengal,Siliguri,Urban,6,31,Graduate,Salaried,74900.0,11920,17010.0,4760,6810,2350.0,5070,3280,1350,1980,666000,8540,5600.0,1220,Emergency_Fund,4.2,Yes,Two_Wheeler_and_Car,Medium,57,54530.0,7.476635514018691,11.401869158878505,72.80373831775701,12483.333333333334,9088.333333333334,0,1,0,0,1,Moderate Risk
HH04281,Andhra Pradesh,Tirupati,Semi-Urban,5,41,Graduate,Daily Wage,29200.0,1890,6280.0,1790,3050,1930.0,1520,2190,570,710,0,0,4720.0,1320,Home,18.0,Yes,Two_Wheeler_and_Car,Very Low,86,19930.0,16.164383561643834,0.0,68.25342465753424,5840.0,3986.0,0,0,0,0,0,Low Risk
HH04282,Tamil Nadu,Coimbatore,Urban,4,47,Graduate,Unemployed,14700.0,3660,2610.0,2250,700,500.0,1290,900,200,530,0,0,1040.0,310,Retirement,13.3,Yes,Two_Wheeler,Low,71,12640.0,7.07482993197279,0.0,85.98639455782313,3675.0,3160.0,0,1,0,0,1,Moderate Risk
HH04283,Kerala,Kochi,Semi-Urban,2,45,Graduate,Salaried,58500.0,6110,10690.0,3510,490,3670.0,2790,3810,2190,1120,647000,13750,5850.0,2790,Home,18.0,No,Two_Wheeler,Medium,61,34380.0,10.0,23.504273504273502,58.769230769230774,29250.0,17190.0,0,0,1,0,1,Moderate Risk
HH04284,Telangana,Warangal,Urban,4,57,Graduate,Government,68700.0,9090,13390.0,4980,9020,3050.0,3750,4670,2940,2050,0,0,7850.0,2960,Education,14.5,Yes,Two_Wheeler,Low,78,52940.0,11.426491994177583,0.0,77.05967976710335,17175.0,13235.0,0,0,0,0,0,Low Risk
HH04285,Uttar Pradesh,Kanpur,Urban,6,51,Graduate,Unemployed,17700.0,5980,5040.0,2460,830,1240.0,810,780,430,270,141000,1840,-940.0,0,Emergency_Fund,0.0,Yes,Car,High,36,17840.0,-5.310734463276836,10.3954802259887,100.7909604519774,2950.0,2973.3333333333335,1,1,0,1,3,Very High Risk
HH04286,Telangana,Warangal,Urban,3,48,Below Secondary,Salaried,58600.0,14380,10560.0,3770,5470,2190.0,5240,5090,1330,2790,182000,4480,2290.0,400,Retirement,4.2,Yes,Car,Medium,52,50820.0,3.907849829351536,7.645051194539248,86.7235494880546,19533.333333333332,16940.0,0,1,0,0,1,Moderate Risk
HH04287,Uttar Pradesh,Varanasi,Urban,4,51,Secondary,Daily Wage,32300.0,2400,7870.0,2720,3980,950.0,1750,2730,590,560,132000,1820,3530.0,1210,Unknown,10.3,Yes,Car,Low,74,23550.0,10.928792569659443,5.634674922600619,72.91021671826626,8075.0,5887.5,0,0,0,0,0,Low Risk
HH04288,Telangana,Hyderabad,Semi-Urban,3,51,Graduate,Self-Employed,118200.0,20140,17570.0,7440,15130,5730.0,10190,10490,1290,2330,565000,9960,11290.0,4420,Unknown,9.0,Yes,Unknown,Low,67,90310.0,9.551607445008461,8.426395939086294,76.40439932318105,39400.0,30103.333333333332,0,1,0,0,1,Moderate Risk
HH04289,Odisha,Bhubaneswar,Semi-Urban,3,44,Diploma,Government,36300.0,6980,6810.0,3310,2420,1160.0,2740,2240,500,880,0,0,4610.0,990,Education,18.0,Unknown,Two_Wheeler,Very Low,80,27040.0,12.699724517906336,0.0,74.49035812672177,12100.0,9013.333333333334,0,0,0,0,0,Low Risk
HH04290,Kerala,Thiruvananthapuram,Semi-Urban,4,41,Secondary,Salaried,36400.0,9090,8840.0,2610,1740,1060.0,1810,3230,480,1480,0,0,3600.0,950,Emergency_Fund,7.0,Yes,Unknown,Low,70,30340.0,9.89010989010989,0.0,83.35164835164835,9100.0,7585.0,0,1,0,0,1,Moderate Risk
HH04291,Andhra Pradesh,Vijayawada,Semi-Urban,5,53,Below Secondary,Salaried,15400.0,2250,2500.0,2320,1010,1250.0,1270,980,660,590,0,0,1450.0,370,Retirement,10.4,Yes,Car,Low,74,12830.0,9.415584415584416,0.0,83.31168831168831,3080.0,2566.0,0,1,0,0,1,Moderate Risk
HH04292,Andhra Pradesh,Madanapalle,Semi-Urban,4,37,Postgraduate,Self-Employed,43900.0,11640,6960.0,3170,4340,2490.0,4250,1500,1750,1040,484000,11670,-3000.0,0,Emergency_Fund,0.0,Yes,Two_Wheeler,High,26,37140.0,-6.83371298405467,26.583143507972668,84.60136674259681,10975.0,9285.0,0,1,1,1,3,Very High Risk
HH04293,Andhra Pradesh,Madanapalle,Rural,4,43,Graduate,Salaried,66000.0,6400,11190.0,4440,6770,4330.0,5950,5020,2320,2860,343000,5420,9300.0,3500,Home,18.0,Yes,Unknown,Low,72,49280.0,14.09090909090909,8.212121212121213,74.66666666666667,16500.0,12320.0,0,0,0,0,0,Low Risk
HH04294,Kerala,Thiruvananthapuram,Semi-Urban,4,34,Below Secondary,Self-Employed,57100.0,9290,10170.0,3690,6000,1690.0,2740,4290,1700,2120,366000,6510,6920.0,1800,Home,6.0,Yes,Unknown,Medium,62,41690.0,12.119089316987742,11.40105078809107,73.0122591943958,14275.0,10422.5,0,0,0,0,0,Low Risk
HH04295,Rajasthan,Udaipur,Urban,6,51,Diploma,Salaried,85600.0,9620,18910.0,6050,6240,3390.0,5040,5330,3690,3730,0,0,13130.0,5380,Emergency_Fund,18.0,Yes,Two_Wheeler,Very Low,83,62000.0,15.338785046728972,0.0,72.42990654205607,14266.666666666666,10333.333333333334,0,0,0,0,0,Low Risk
HH04296,Tamil Nadu,Chennai,Urban,3,55,Secondary,Daily Wage,56600.0,14700,9400.0,3240,5130,3790.0,5370,2820,1380,2460,0,0,4150.0,1720,Education,12.2,Yes,Two_Wheeler,Low,72,48290.0,7.332155477031802,0.0,85.31802120141343,18866.666666666668,16096.666666666666,0,1,0,0,1,Moderate Risk
HH04297,Maharashtra,Pune,Semi-Urban,2,36,Secondary,Salaried,57400.0,12740,10540.0,3080,1180,4050.0,3500,4050,1790,2830,647000,11380,1410.0,570,Home,2.6,Yes,Car,Medium,40,43760.0,2.456445993031359,19.825783972125436,76.23693379790942,28700.0,21880.0,0,1,0,0,1,Moderate Risk
HH04298,Kerala,Kozhikode,Semi-Urban,4,43,Secondary,Government,49800.0,4960,9590.0,3270,6430,2340.0,3650,3550,1280,870,0,0,7400.0,3800,Retirement,18.0,Yes,Two_Wheeler_and_Car,Very Low,83,35940.0,14.859437751004014,0.0,72.16867469879517,12450.0,8985.0,0,0,0,0,0,Low Risk
HH04299,Delhi,New Delhi,Urban,7,40,Secondary,Salaried,74300.0,10700,17310.0,4700,3080,3790.0,7360,3060,3140,3310,713000,13820,3140.0,600,Emergency_Fund,6.5,Yes,Car,Medium,49,56450.0,4.226110363391655,18.600269179004037,75.97577388963661,10614.285714285714,8064.285714285715,0,1,0,0,1,Moderate Risk
HH04300,West Bengal,Siliguri,Urban,5,54,Graduate,Daily Wage,27500.0,2320,5300.0,2280,2000,1610.0,1830,2220,530,830,211000,3540,3780.0,2080,Home,18.0,Yes,Two_Wheeler,Low,69,18920.0,13.745454545454546,12.872727272727271,68.8,5500.0,3784.0,0,0,0,0,0,Low Risk
HH04301,Maharashtra,Nagpur,Semi-Urban,4,57,Postgraduate,Salaried,30000.0,2380,4980.0,2390,3480,2670.0,2920,1760,1030,860,267000,6610,460.0,130,Education,3.5,Yes,Two_Wheeler,High,39,22470.0,1.5333333333333332,22.03333333333333,74.9,7500.0,5617.5,0,1,1,1,3,Very High Risk
HH04302,West Bengal,Siliguri,Urban,4,40,Below Secondary,Salaried,36400.0,7200,4490.0,3170,5090,1060.0,2150,1840,1190,1360,212000,2780,3210.0,490,Home,5.6,Yes,Two_Wheeler,Medium,62,27550.0,8.81868131868132,7.637362637362638,75.68681318681318,9100.0,6887.5,0,1,0,0,1,Moderate Risk
HH04303,Odisha,Bhubaneswar,Urban,3,25,Diploma,Salaried,54000.0,11720,5320.0,3010,4160,3970.0,2740,2200,1260,2100,570000,9030,4030.0,1790,Home,15.3,Yes,Unknown,Medium,62,36480.0,7.462962962962963,16.72222222222222,67.55555555555556,18000.0,12160.0,0,1,0,0,1,Moderate Risk
HH04304,Tamil Nadu,Chennai,Semi-Urban,7,54,Graduate,Daily Wage,34400.0,10230,6770.0,3610,2510,3000.0,1560,2090,1130,1360,0,0,1810.0,560,Retirement,2.8,Yes,Unknown,Medium,55,32260.0,5.261627906976744,0.0,93.77906976744185,4914.285714285715,4608.571428571428,0,1,0,0,1,Moderate Risk
HH04305,Andhra Pradesh,Guntur,Urban,4,44,Diploma,Salaried,42000.0,6370,3690.0,3480,4800,1730.0,3050,3680,1180,1660,0,0,9290.0,4580,Retirement,18.0,Yes,Car,Very Low,87,29640.0,22.11904761904762,0.0,70.57142857142857,10500.0,7410.0,0,0,0,0,0,Low Risk
HH04306,Telangana,Nizamabad,Urban,5,44,Secondary,Government,44200.0,15150,8260.0,3530,5570,2930.0,2150,1970,480,2090,290000,6660,-3010.0,0,Education,0.0,Yes,Two_Wheeler,High,33,42130.0,-6.8099547511312215,15.06787330316742,95.31674208144797,8840.0,8426.0,0,1,0,1,2,High Risk
HH04307,Delhi,New Delhi,Urban,6,53,Secondary,Salaried,79000.0,21260,16950.0,5920,7370,4340.0,6750,3910,2830,2690,0,0,3320.0,1760,Emergency_Fund,2.6,Yes,Car,Medium,56,72020.0,4.2025316455696204,0.0,91.16455696202532,13166.666666666666,12003.333333333334,0,1,0,0,1,Moderate Risk
HH04308,Tamil Nadu,Coimbatore,Urban,5,41,Graduate,Unemployed,12500.0,3900,2500.0,2030,1530,580.0,1150,630,210,530,49000,1310,-1250.0,0,Education,0.0,Yes,Two_Wheeler,High,34,13060.0,-10.0,10.48,104.47999999999999,2500.0,2612.0,1,1,0,1,3,Very High Risk
HH04309,Uttar Pradesh,Varanasi,Urban,3,38,Secondary,Salaried,51700.0,9850,4340.0,3390,6630,1790.0,4190,4170,1910,2550,336000,7650,4290.0,1760,Retirement,11.5,Yes,Car,Medium,61,38820.0,8.297872340425531,14.796905222437138,75.08704061895551,17233.333333333332,12940.0,0,1,0,0,1,Moderate Risk
HH04310,Kerala,Kochi,Urban,3,41,Secondary,Salaried,40300.0,8240,6050.0,2610,2940,3180.0,2520,3410,730,1660,429000,5460,2400.0,880,Home,8.9,Yes,Car,Medium,58,31340.0,5.955334987593052,13.548387096774196,77.7667493796526,13433.333333333334,10446.666666666666,0,1,0,0,1,Moderate Risk
HH04311,Delhi,New Delhi,Semi-Urban,1,48,Graduate,Government,28100.0,5260,4770.0,1860,2260,1860.0,1870,1630,730,1020,0,0,4880.0,1500,Retirement,18.0,Yes,Two_Wheeler,Very Low,82,21260.0,17.366548042704625,0.0,75.65836298932385,28100.0,21260.0,0,0,0,0,0,Low Risk
HH04312,Gujarat,Ahmedabad,Semi-Urban,7,52,Diploma,Salaried,41700.0,4060,10800.0,3480,2100,3180.0,3960,2750,820,930,133000,2720,5820.0,1450,Home,18.0,Yes,Car,Low,72,32080.0,13.956834532374101,6.522781774580336,76.9304556354916,5957.142857142857,4582.857142857143,0,0,0,0,0,Low Risk
HH04313,Karnataka,Mysuru,Urban,6,59,Postgraduate,Self-Employed,56300.0,6360,12130.0,3450,2980,3980.0,3880,2530,800,1900,0,0,9130.0,2820,Emergency_Fund,18.0,Yes,Car,Very Low,86,38010.0,16.21669626998224,0.0,67.51332149200711,9383.333333333334,6335.0,0,0,0,0,0,Low Risk
HH04314,Rajasthan,Jaipur,Urban,4,48,Graduate,Daily Wage,32600.0,1770,5760.0,2410,3080,1770.0,1810,2650,360,830,311000,6150,4090.0,1030,Emergency_Fund,18.0,Yes,Two_Wheeler_and_Car,Low,65,20440.0,12.54601226993865,18.865030674846626,62.69938650306749,8150.0,5110.0,0,0,0,0,0,Low Risk
HH04315,Andhra Pradesh,Visakhapatnam,Urban,6,43,Secondary,Daily Wage,31800.0,5330,7090.0,2940,1610,2290.0,1760,2260,1350,1400,0,0,2900.0,560,Home,15.8,Yes,Unknown,Low,75,26030.0,9.119496855345911,0.0,81.85534591194968,5300.0,4338.333333333333,0,1,0,0,1,Moderate Risk
HH04316,Kerala,Kozhikode,Urban,2,52,Secondary,Salaried,19100.0,1100,5670.0,1600,2350,1120.0,1080,1430,270,570,0,0,2390.0,900,Business,12.9,Yes,Unknown,Low,78,15190.0,12.513089005235603,0.0,79.52879581151832,9550.0,7595.0,0,0,0,0,0,Low Risk
HH04317,Uttar Pradesh,Noida,Urban,1,35,Postgraduate,Salaried,132600.0,18210,18840.0,7570,2960,10470.0,8130,7110,3610,2420,492000,8980,20840.0,10150,Education,18.0,Yes,Car,Very Low,82,79320.0,15.716440422322774,6.7722473604826545,59.81900452488688,132600.0,79320.0,0,0,0,0,0,Low Risk
HH04318,Gujarat,Surat,Urban,2,57,Secondary,Salaried,229800.0,70000,33130.0,12790,2510,15130.0,15780,20320,2950,4730,0,0,32120.0,8110,Education,18.0,Yes,Car,Very Low,80,177340.0,13.977371627502174,0.0,77.17145343777197,114900.0,88670.0,0,0,0,0,0,Low Risk
HH04319,Rajasthan,Jodhpur,Urban,6,46,Diploma,Salaried,39300.0,8810,7200.0,3680,4190,2160.0,3380,2290,1600,980,0,0,3650.0,1890,Emergency_Fund,5.6,Yes,Two_Wheeler_and_Car,Low,65,34290.0,9.287531806615776,0.0,87.25190839694656,6550.0,5715.0,0,1,0,0,1,Moderate Risk
HH04320,Tamil Nadu,Coimbatore,Semi-Urban,2,42,Diploma,Government,41800.0,10500,5280.0,3220,1190,3060.0,2990,3030,1240,1730,0,0,5020.0,2310,Education,4.2,Yes,Unknown,Low,70,32240.0,12.009569377990431,0.0,77.12918660287082,20900.0,16120.0,0,0,0,0,0,Low Risk
HH04321,Rajasthan,Udaipur,Urban,2,35,Postgraduate,Self-Employed,58400.0,7750,7210.0,3590,2220,2160.0,3100,2320,1110,2050,431000,11730,9250.0,1720,Business,18.0,Yes,Two_Wheeler,Low,70,31510.0,15.83904109589041,20.085616438356162,53.9554794520548,29200.0,15755.0,0,0,1,0,1,Moderate Risk
HH04322,Delhi,New Delhi,Rural,3,50,Postgraduate,Retired,21900.0,4320,2530.0,1460,1700,600.0,1310,1680,960,770,99000,2130,2800.0,520,Vehicle,10.6,Yes,Unknown,Low,72,15330.0,12.785388127853881,9.726027397260275,70.0,7300.0,5110.0,0,0,0,0,0,Low Risk
HH04323,Kerala,Thiruvananthapuram,Urban,4,41,Graduate,Government,200600.0,60730,39810.0,11800,17060,9440.0,18670,6540,4910,10010,855000,14110,3990.0,1980,Retirement,1.5,Yes,Two_Wheeler_and_Car,Medium,46,178970.0,1.9890329012961117,7.033898305084746,89.2173479561316,50150.0,44742.5,0,1,0,0,1,Moderate Risk
HH04324,Andhra Pradesh,Tirupati,Semi-Urban,4,43,Secondary,Self-Employed,41200.0,10830,5770.0,3600,4820,1400.0,3150,3340,800,1720,402000,8840,-2140.0,0,Vehicle,0.0,Yes,Car,High,30,35430.0,-5.194174757281553,21.45631067961165,85.99514563106796,10300.0,8857.5,0,1,1,1,3,Very High Risk
HH04325,Telangana,Nizamabad,Urban,3,29,Secondary,Self-Employed,81300.0,16980,12700.0,4470,5820,2600.0,5960,3690,3210,3980,594000,12480,7300.0,1860,Retirement,8.4,Unknown,Unknown,Medium,59,59410.0,8.979089790897909,15.350553505535055,73.0750307503075,27100.0,19803.333333333332,0,1,0,0,1,Moderate Risk
HH04326,Delhi,New Delhi,Semi-Urban,5,40,Below Secondary,Salaried,63800.0,5540,16270.0,5060,3620,1740.0,5880,2050,2410,3160,0,0,9340.0,1620,Retirement,18.0,Yes,Two_Wheeler,Very Low,83,45730.0,14.63949843260188,0.0,71.67711598746081,12760.0,9146.0,0,0,0,0,0,Low Risk
HH04327,Andhra Pradesh,Vijayawada,Rural,7,39,Below Secondary,Salaried,50800.0,6360,11680.0,4240,5010,3690.0,4430,4120,1100,2230,403000,6910,620.0,240,Emergency_Fund,0.9,Yes,Unknown,Medium,40,42860.0,1.220472440944882,13.602362204724411,84.37007874015748,7257.142857142857,6122.857142857143,0,1,0,0,1,Moderate Risk
HH04328,Gujarat,Surat,Urban,3,48,Postgraduate,Salaried,138300.0,15730,23430.0,8870,10920,6840.0,11500,11700,2530,2120,0,0,25540.0,4130,Unknown,18.0,Yes,Two_Wheeler,Very Low,87,93640.0,18.467100506146057,0.0,67.70788141720897,46100.0,31213.333333333332,0,0,0,0,0,Low Risk
HH04329,Rajasthan,Udaipur,Urban,7,42,Graduate,Salaried,37600.0,11750,8800.0,3920,2940,1570.0,2200,2920,1680,1850,302000,5890,-4300.0,0,Emergency_Fund,0.0,No,Two_Wheeler,High,30,37630.0,-11.436170212765957,15.664893617021278,100.07978723404256,5371.428571428572,5375.714285714285,1,1,0,1,3,Very High Risk
HH04330,Uttar Pradesh,Lucknow,Rural,6,25,Secondary,Retired,38300.0,11280,7970.0,3880,2870,2870.0,2270,3120,1290,1510,384000,6850,-3240.0,0,Retirement,0.0,Yes,Two_Wheeler,High,30,37060.0,-8.45953002610966,17.885117493472585,96.76240208877284,6383.333333333333,6176.666666666667,0,1,0,1,2,High Risk
HH04331,Andhra Pradesh,Vijayawada,Rural,6,40,Graduate,Daily Wage,23000.0,5390,3890.0,3190,2100,930.0,1150,1740,680,900,0,0,2510.0,470,Emergency_Fund,8.1,Yes,Two_Wheeler,Low,70,19970.0,10.91304347826087,0.0,86.82608695652175,3833.3333333333335,3328.3333333333335,0,0,0,0,0,Low Risk
HH04332,Uttar Pradesh,Lucknow,Rural,2,31,Secondary,Salaried,83200.0,11130,13240.0,5590,1940,2190.0,5480,4660,2500,2720,422000,6570,18630.0,6030,Education,18.0,Yes,Two_Wheeler,Very Low,84,49450.0,22.391826923076923,7.896634615384615,59.43509615384615,41600.0,24725.0,0,0,0,0,0,Low Risk
HH04333,Andhra Pradesh,Visakhapatnam,Urban,6,35,Graduate,Salaried,46300.0,2680,10120.0,4440,6150,2940.0,3800,4110,600,890,0,0,5460.0,2240,Emergency_Fund,13.5,Yes,Two_Wheeler,Low,78,35730.0,11.792656587473003,0.0,77.17062634989202,7716.666666666667,5955.0,0,0,0,0,0,Low Risk
HH04334,Maharashtra,Pune,Urban,4,53,Secondary,Daily Wage,17200.0,5890,2500.0,1440,1160,890.0,920,1380,700,410,0,0,1050.0,560,Emergency_Fund,13.5,Yes,Two_Wheeler,Low,69,15290.0,6.104651162790697,0.0,88.8953488372093,4300.0,3822.5,0,1,0,0,1,Moderate Risk
HH04335,Rajasthan,Jodhpur,Urban,1,29,Graduate,Self-Employed,73900.0,24930,9750.0,4650,950,5440.0,5210,3370,2100,2350,530000,9860,3970.0,1640,Home,9.5,Yes,Two_Wheeler,Medium,58,58750.0,5.372124492557511,13.342354533152909,79.49932341001353,73900.0,58750.0,0,1,0,0,1,Moderate Risk
HH04336,Andhra Pradesh,Madanapalle,Semi-Urban,5,47,Secondary,Salaried,59100.0,7770,8620.0,3790,4220,3990.0,2670,1850,2080,1230,667000,18450,2580.0,490,Emergency_Fund,9.0,Yes,Two_Wheeler,Medium,46,36220.0,4.365482233502538,31.218274111675125,61.285956006768195,11820.0,7244.0,0,1,1,0,2,High Risk
HH04337,Andhra Pradesh,Guntur,Urban,3,39,Secondary,Daily Wage,12600.0,3710,2500.0,820,1670,500.0,1190,670,200,540,54000,1000,-100.0,0,Unknown,0.0,Yes,Unknown,Medium,40,11800.0,-0.7936507936507936,7.936507936507936,93.65079365079364,4200.0,3933.3333333333335,0,1,0,0,1,Moderate Risk
HH04338,Andhra Pradesh,Tirupati,Urban,5,38,Postgraduate,Daily Wage,36400.0,2330,7640.0,3180,1570,2680.0,2670,2670,1600,1130,0,0,4970.0,1400,Retirement,8.5,Yes,Unknown,Very Low,81,25470.0,13.653846153846153,0.0,69.97252747252747,7280.0,5094.0,0,0,0,0,0,Low Risk
HH04339,Maharashtra,Mumbai,Semi-Urban,5,35,Postgraduate,Salaried,38100.0,9120,6530.0,3940,1740,1430.0,2990,2650,1030,1250,361000,8410,-840.0,0,Emergency_Fund,0.0,Yes,Two_Wheeler_and_Car,High,31,30680.0,-2.204724409448819,22.073490813648295,80.5249343832021,7620.0,6136.0,0,1,1,1,3,Very High Risk
HH04340,Rajasthan,Udaipur,Urban,4,47,Graduate,Government,116700.0,18760,20350.0,7330,15030,3000.0,10520,4710,4100,5290,0,0,17590.0,9180,Retirement,18.0,No,Car,Very Low,81,89090.0,15.072836332476436,0.0,76.34104541559554,29175.0,22272.5,0,0,0,0,0,Low Risk
HH04341,Telangana,Nizamabad,Semi-Urban,1,48,Graduate,Retired,28100.0,9580,2500.0,1360,2780,990.0,1760,1120,500,880,0,0,3730.0,1390,Emergency_Fund,18.0,Yes,Two_Wheeler,Very Low,80,21470.0,13.274021352313166,0.0,76.40569395017793,28100.0,21470.0,0,0,0,0,0,Low Risk
HH04342,Telangana,Nizamabad,Urban,6,28,Secondary,Government,98800.0,8700,17870.0,7210,9890,3750.0,5860,8880,3310,2960,0,0,14040.0,4390,Retirement,17.2,Yes,Two_Wheeler,Very Low,84,68430.0,14.210526315789473,0.0,69.26113360323886,16466.666666666668,11405.0,0,0,0,0,0,Low Risk
HH04343,Delhi,New Delhi,Semi-Urban,2,54,Diploma,Government,38200.0,2480,4080.0,2340,2860,2150.0,1810,1360,520,1270,0,0,15250.0,2430,Retirement,18.0,Yes,Car,Very Low,100,18870.0,39.92146596858639,0.0,49.397905759162306,19100.0,9435.0,0,0,0,0,0,Low Risk
HH04344,Karnataka,Mangaluru,Urban,6,33,Secondary,Salaried,61000.0,20190,9690.0,5050,3610,2380.0,5190,1880,2670,930,534000,7660,990.0,310,Home,1.4,Yes,Two_Wheeler_and_Car,Medium,42,51590.0,1.6229508196721314,12.557377049180326,84.57377049180327,10166.666666666666,8598.333333333334,0,1,0,0,1,Moderate Risk
HH04345,Gujarat,Surat,Semi-Urban,5,47,Secondary,Self-Employed,23900.0,6680,4770.0,2600,3030,1430.0,1630,1500,770,990,0,0,260.0,90,Home,1.3,Yes,Unknown,Medium,49,23400.0,1.0878661087866108,0.0,97.90794979079497,4780.0,4680.0,0,1,0,0,1,Moderate Risk
HH04346,Uttar Pradesh,Noida,Urban,2,33,Graduate,Daily Wage,36700.0,5040,5720.0,2010,2820,1700.0,1960,1580,600,1610,342000,5920,3910.0,1480,Unknown,18.0,Yes,Two_Wheeler,Low,67,23040.0,10.653950953678475,16.130790190735695,62.77929155313352,18350.0,11520.0,0,0,0,0,0,Low Risk
HH04347,Gujarat,Surat,Urban,4,40,Graduate,Self-Employed,43500.0,14900,8940.0,3930,4190,2160.0,2060,3660,1680,1110,400000,5860,-3490.0,0,Business,0.0,Yes,Two_Wheeler_and_Car,High,33,42630.0,-8.022988505747126,13.47126436781609,98.0,10875.0,10657.5,0,1,0,1,2,High Risk
HH04348,Uttar Pradesh,Lucknow,Urban,7,32,Graduate,Salaried,143000.0,39300,32510.0,8760,5910,8930.0,7340,11090,5700,3400,0,0,15110.0,5280,Retirement,18.0,Yes,Two_Wheeler,Low,73,122940.0,10.566433566433567,0.0,85.97202797202797,20428.571428571428,17562.85714285714,0,0,0,0,0,Low Risk
HH04349,Maharashtra,Mumbai,Semi-Urban,7,39,Graduate,Self-Employed,101300.0,12310,23740.0,6840,9870,5610.0,8220,7230,2370,4850,0,0,10200.0,1720,Education,18.0,Yes,Two_Wheeler,Low,76,81040.0,10.069101678183614,0.0,80.0,14471.42857142857,11577.142857142857,0,0,0,0,0,Low Risk
HH04350,Rajasthan,Jaipur,Urban,2,42,Graduate,Government,83100.0,27800,13330.0,5360,2310,3140.0,7500,2610,3500,2680,585000,13780,530.0,120,Business,0.7,Yes,Unknown,High,37,68230.0,0.6377858002406739,16.58243080625752,82.10589651022863,41550.0,34115.0,0,1,0,1,2,High Risk
